ProductID,ProductName,Category,Brand,SupplierID,CostPrice,SellingPrice,StockQuantity,Rating,Warranty,Weight(kg),LaunchDate,Profit,Discount
101938,Logitech Refrigerator,Home Appliances,Logitech,5140,34830,39366.18,441,4.9,2 Years,1.36,2023-10-25,4536.18,30
100618,Mi Office Desk,Furniture,Mi,5200,15413,19881.23,361,3.7,6 Months,16.01,2023-11-16,4468.23,0
100024,Canon Table,Furniture,Canon,5200,3942,4660.7,1,3.2,2 Years,8.7,2025-03-26,718.7,15
101857,Canon Ceiling Fan,Home Appliances,Canon,5022,35011,50707.97,116,4.7,6 Months,29.55,2023-06-07,15696.97,25
100064,HP Data Science Book,Books,HP,5273,37188,55459.12,177,3.6,1 Year,2.25,2022-10-29,18271.12,0
101010,HP Keyboard,Electronics,HP,5073,33624,51889.51,212,2.5,6 Months,0.92,2023-10-16,18265.51,5
100189,Sony Table,Furniture,Sony,5161,21558,33778.71,369,3.0,6 Months,15.05,2024-10-09,12220.71,10
100835,Havells Python Book,Books,Havells,5012,47869,71378.73,98,5.0,3 Years,18.51,2025-04-13,23509.73,0
101341,Realme Speaker,Electronics,Realme,5213,23587,34787.08,162,3.0,No Warranty,24.03,2023-01-13,11200.08,25
101890,Sony Badminton Racket,Sports,Sony,5285,32165,38111.04,98,3.8,6 Months,,2024-04-28,5946.04,30
100368,HP Bookshelf,Furniture,HP,5192,581,787.69,339,3.9,3 Years,18.35,2022-05-07,206.69,15
100282,Philips Novel,Books,Philips,5108,7793,11594.55,121,4.5,3 Years,20.74,2025-11-04,3801.55,25
101809,Boat Table,Furniture,Boat,5225,43466,63951.08,270,4.8,6 Months,27.78,2021-05-26,20485.08,5
100520,Mi Mouse,Electronics,Mi,5128,25353,30289.99,269,3.9,6 Months,16.84,2025-04-05,4936.99,30
100197,HP Air Conditioner,Home Appliances,HP,5014,27398,38133.94,407,4.0,1 Year,29.02,2025-06-27,10735.94,15
100583,Havells AI Book,Books,Havells,5248,10197,12186.49,472,4.3,3 Years,9.45,2022-09-02,1989.49,5
101946,Adidas Smartwatch,Mobile,Adidas,5091,45885,72050.85,349,5.0,No Warranty,20.07,2021-01-16,26165.85,20
101030,Realme Mouse,Electronics,Realme,5097,819,1210.7,158,3.9,No Warranty,7.36,2019-12-15,391.7,10
101434,LG Tablet,Mobile,LG,5187,46800,55948.58,99,4.8,3 Years,25.9,2023-07-31,9148.58,30
101318,Realme Python Book,Books,Realme,5265,43523,51294.74,489,5.0,3 Years,23.7,2022-01-08,7771.74,10
100101,Nike Backpack,Fashion,Nike,5119,32715,50918.1,73,3.7,1 Year,13.9,2019-02-08,18203.1,25
101675,Puma Data Science Book,Books,Puma,5044,49417,61576.99,81,3.9,6 Months,18.09,2025-06-18,12159.99,0
101085,Canon Air Conditioner,Home Appliances,Canon,5253,5327,7341.81,160,4.0,2 Years,9.09,2024-02-05,2014.81,30
101964,Puma T-Shirt,Fashion,Puma,5234,44555,56462.59,499,3.3,3 Years,16.78,2025-02-02,11907.59,20
100221,OnePlus Cricket Bat,Sports,OnePlus,5033,4886,5485.24,176,3.9,No Warranty,28.05,2019-10-10,599.24,0
101344,Adidas Chair,Furniture,Adidas,5024,47916,68217.04,165,2.9,6 Months,5.49,2019-02-07,20301.04,20
101838,HP Badminton Racket,Sports,HP,5051,27027,42000.98,489,2.9,2 Years,8.74,2019-07-21,14973.98,15
100479,Philips Dumbbell,Sports,Philips,5108,20786,30027.57,6,3.4,No Warranty,9.9,2025-11-14,9241.57,30
101064,Adidas AI Book,Books,Adidas,5105,36335,42858.1,165,2.7,No Warranty,13.24,2025-08-27,6523.1,10
101259,Sony Microwave,Home Appliances,Sony,5047,15578,23816.91,223,4.3,6 Months,20.6,2023-03-13,8238.91,5
101584,Dell Yoga Mat,Sports,Dell,5253,14458,19289.19,84,2.8,2 Years,24.39,2022-11-04,4831.19,15
100619,Philips Keyboard,Electronics,Philips,5272,25135,36175.47,492,4.2,No Warranty,3.1,2024-12-16,11040.47,0
100671,Lenovo Novel,Books,Lenovo,5086,23242,28871.0,489,4.0,6 Months,21.41,2022-03-14,5629.0,10
100846,Realme Laptop,Electronics,Realme,5100,46846,53112.69,404,4.8,6 Months,19.19,2021-11-15,6266.69,0
100655,Logitech Microwave,Home Appliances,Logitech,5168,48346,74273.92,126,3.6,6 Months,26.78,2025-08-20,25927.92,20
100695,Puma Earbuds,Mobile,Puma,5114,1984,2920.9,60,2.8,6 Months,,2022-06-13,936.9,10
100652,LG Power Bank,Mobile,LG,5104,41520,53116.33,138,3.3,No Warranty,20.83,2019-09-02,11596.33,30
101862,Bajaj Air Conditioner,Home Appliances,Bajaj,5050,9579,11792.62,315,3.6,No Warranty,26.22,2022-03-30,2213.62,15
101300,Puma Jacket,Fashion,Puma,5291,20197,31757.68,81,4.1,2 Years,21.45,2022-04-22,11560.68,30
101648,Canon SQL Book,Books,Canon,5055,1430,1618.02,490,3.1,1 Year,7.71,2021-09-27,188.02,0
100910,Bajaj Badminton Racket,Sports,Bajaj,5203,26612,41590.45,481,4.9,1 Year,11.64,2022-06-14,14978.45,20
100369,Bajaj Football,Sports,Bajaj,5167,4283,5431.45,141,4.7,1 Year,19.75,2022-05-08,1148.45,0
101491,Mi Air Conditioner,Home Appliances,Mi,5104,24630,33384.48,81,4.4,1 Year,10.17,2022-09-01,8754.48,0
101282,OnePlus Chair,Furniture,OnePlus,5177,5251,7433.8,287,2.7,3 Years,11.2,2022-04-10,2182.8,10
100079,Sony Football,Sports,Sony,5081,15819,18775.68,38,2.5,2 Years,20.74,2024-04-08,2956.68,15
101005,Realme AI Book,Books,Realme,5219,12410,14081.96,36,3.1,2 Years,3.19,2024-11-27,1671.96,20
100033,Havells Badminton Racket,Sports,Havells,5027,32116,39360.11,464,2.7,2 Years,24.91,2019-06-30,7244.11,0
101547,Mi Wardrobe,Furniture,Mi,5291,38345,57923.16,261,3.6,1 Year,1.72,2023-10-18,19578.16,10
101008,Boat Backpack,Fashion,Boat,5246,46463,53083.17,71,4.4,2 Years,24.5,2022-06-13,6620.17,5
101014,Adidas Microwave,Home Appliances,Adidas,5136,32818,46958.16,477,4.5,No Warranty,23.71,2020-08-31,14140.16,20
100584,Havells Smartphone,Mobile,Havells,5019,44449,70956.61,105,3.6,3 Years,3.65,2022-06-27,26507.61,20
100164,Sony Jacket,Fashion,Sony,5246,44971,59915.38,356,4.1,6 Months,2.08,2024-02-18,14944.38,30
100204,Puma Microwave,Home Appliances,Puma,5227,46901,53444.38,473,4.1,2 Years,6.58,2025-01-15,6543.38,25
101525,OnePlus Mixer Grinder,Home Appliances,OnePlus,5060,32432,39384.33,227,2.8,6 Months,4.13,2025-10-14,6952.33,20
100439,Philips Wardrobe,Furniture,Philips,5283,23610,35117.12,249,2.8,3 Years,2.64,2022-02-23,11507.12,25
101345,Lenovo Charger,Mobile,Lenovo,5020,9289,13446.15,390,2.7,6 Months,26.02,2022-04-15,4157.15,10
100922,Adidas Laptop,Electronics,Adidas,5299,49369,77884.87,340,4.5,No Warranty,3.09,2024-11-09,28515.87,20
101234,Sony Python Book,Books,Sony,5074,41634,63150.55,364,4.6,3 Years,13.36,2021-10-23,21516.55,30
101991,HP Cricket Bat,Sports,HP,5021,44610,60551.1,262,3.8,2 Years,28.48,2025-08-30,15941.1,5
101194,Philips Jeans,Fashion,Philips,5062,19429,30289.76,366,3.6,2 Years,14.9,2019-12-22,10860.76,25
101406,Boat Charger,Mobile,Boat,5200,29897,46767.97,280,4.5,No Warranty,20.13,2019-09-26,16870.97,30
101090,HP Yoga Mat,Sports,HP,5245,34294,46769.97,295,4.2,1 Year,9.79,2024-05-31,12475.97,15
101949,Realme Vacuum Cleaner,Home Appliances,Realme,5023,22368,24962.58,144,4.9,2 Years,3.18,2023-12-20,2594.58,10
100219,LG Chair,Furniture,LG,5262,47083,65519.47,46,3.6,No Warranty,13.71,2024-10-03,18436.47,0
101956,Canon Laptop,Electronics,Canon,5281,37533,49327.24,467,2.6,3 Years,11.73,2023-12-05,11794.24,25
100874,Boat Tablet,Mobile,Boat,5294,37336,52827.44,308,4.7,2 Years,6.29,2023-05-20,15491.44,20
100773,Adidas Dumbbell,Sports,Adidas,5010,44232,51006.81,273,2.5,No Warranty,0.6,2024-05-08,6774.81,15
100362,Nike Novel,Books,Nike,5185,2267,3011.08,470,4.3,1 Year,11.18,2024-03-16,744.08,5
101091,Adidas Smartphone,Mobile,Adidas,5286,19514,28406.35,180,4.6,6 Months,19.85,2021-04-23,8892.35,30
100060,Nike Printer,Electronics,Nike,5021,42707,48442.94,490,4.4,6 Months,6.14,2019-03-25,5735.94,15
101494,OnePlus Python Book,Books,OnePlus,5118,19981,25585.05,27,3.9,1 Year,6.66,2019-04-08,5604.05,20
100535,Boat Vacuum Cleaner,Home Appliances,Boat,5058,44974,70252.49,45,4.2,2 Years,11.08,2021-02-19,25278.49,20
100074,Lenovo Keyboard,Electronics,Lenovo,5053,41903,64288.86,251,4.7,3 Years,8.67,2024-05-14,22385.86,20
100163,Asus Football,Sports,Asus,5054,4527,5760.16,375,4.4,1 Year,4.18,2022-12-14,1233.16,5
100744,Logitech Smartphone,Mobile,Logitech,5194,24191,28810.14,448,4.9,3 Years,6.89,2019-04-05,4619.14,5
100530,Realme Python Book,Books,Realme,5196,849,1202.99,323,2.6,3 Years,1.43,2025-01-20,353.99,10
101396,Realme Microwave,Home Appliances,Realme,5062,3571,5199.58,183,4.4,No Warranty,18.49,2024-12-09,1628.58,15
101058,Logitech Badminton Racket,Sports,Logitech,5283,13985,16941.98,232,3.5,6 Months,25.72,2020-05-24,2956.98,25
100600,Lenovo Python Book,Books,Lenovo,5296,29786,40676.59,199,3.6,,20.51,2022-07-20,10890.59,5
101235,Mi Football,Sports,Mi,5013,28635,40834.83,91,4.7,2 Years,23.17,2022-11-18,12199.83,5
100046,Boat Backpack,Fashion,Boat,5110,30573,40383.66,345,3.8,6 Months,19.83,2022-03-08,9810.66,15
101980,Canon Sofa,Furniture,Canon,5030,13013,14333.08,422,3.4,3 Years,7.08,2023-12-08,1320.08,0
100354,Boat Bookshelf,Furniture,Boat,5007,18201,24750.52,469,4.5,3 Years,17.71,2023-09-15,6549.52,10
100527,Asus Smartwatch,Mobile,Asus,5154,38252,46855.96,131,2.7,2 Years,17.16,2021-06-09,8603.96,10
100556,Havells Football,Sports,Havells,5022,7264,9630.65,423,4.7,6 Months,15.66,2023-06-09,2366.65,20
100077,Realme Watch,Fashion,Realme,5231,14890,22154.04,194,4.8,1 Year,25.83,2023-10-23,7264.04,25
101942,Canon Printer,Electronics,Canon,5005,10550,12691.6,93,4.0,3 Years,28.12,2022-08-22,2141.6,10
101432,Mi Office Desk,Furniture,Mi,5181,14975,23866.33,64,3.0,2 Years,12.75,2023-09-08,8891.33,30
101834,Apple Microwave,Home Appliances,Apple,5121,49187,70216.98,299,3.9,3 Years,2.22,2025-04-24,21029.98,5
101965,OnePlus Sofa,Furniture,OnePlus,5217,12294,14062.66,303,3.3,2 Years,1.58,2021-09-11,1768.66,5
101718,Logitech Refrigerator,Home Appliances,Logitech,5029,26590,36746.25,491,3.5,No Warranty,29.7,2024-04-21,10156.25,25
101966,Sony Office Desk,Furniture,Sony,5235,655,1010.25,72,3.4,3 Years,5.76,2021-11-13,355.25,10
101702,Apple Sofa,Furniture,Apple,5100,38540,45078.19,208,2.9,6 Months,28.26,2025-10-20,6538.19,5
100031,Puma Data Science Book,Books,Puma,5271,40186,63973.16,413,2.5,3 Years,,2020-02-29,23787.16,15
101759,Canon AI Book,Books,Canon,5234,47789,67371.48,351,3.9,No Warranty,20.26,2020-11-18,19582.48,0
101532,LG AI Book,Books,LG,5246,12464,17848.67,244,3.0,6 Months,11.76,2025-01-26,5384.67,25
100375,HP Vacuum Cleaner,Home Appliances,HP,5299,30937,34861.0,324,4.0,3 Years,2.32,2021-03-07,3924.0,30
101221,Dell Watch,Fashion,Dell,5193,6984,9168.95,39,2.8,No Warranty,5.03,2020-05-12,2184.95,20
100818,Dell Smartwatch,Mobile,Dell,5087,10207,12793.42,208,2.6,1 Year,5.61,2019-08-28,2586.42,20
100680,Asus Keyboard,Electronics,Asus,5288,23126,29000.99,228,2.7,2 Years,22.3,2023-08-30,5874.99,0
101845,Havells Mixer Grinder,Home Appliances,Havells,5037,2101,3167.59,435,4.9,2 Years,26.85,2022-05-30,1066.59,25
101570,Bajaj Bookshelf,Furniture,Bajaj,5278,44502,65735.21,281,4.3,3 Years,14.11,2024-10-29,21233.21,30
101587,Puma Ceiling Fan,Home Appliances,Puma,5027,32794,52023.76,207,4.9,1 Year,24.09,2021-11-21,19229.76,0
100837,Havells Microwave,Home Appliances,Havells,5023,30678,41347.42,264,4.7,6 Months,1.6,2023-09-17,10669.42,25
101593,Lenovo Novel,Books,Lenovo,5048,35513,46673.72,459,4.8,6 Months,29.76,2019-01-09,11160.72,30
100045,Realme Cricket Bat,Sports,Realme,5001,37396,46762.76,280,3.3,6 Months,13.01,2025-07-03,9366.76,10
100536,Realme Air Conditioner,Home Appliances,Realme,5087,43052,47878.28,156,5.0,3 Years,24.68,2023-12-17,4826.28,5
100169,Mi Python Book,Books,Mi,5168,19352,24395.24,40,4.2,1 Year,13.49,2023-10-12,5043.24,0
100304,Dell Mouse,Electronics,Dell,5029,28574,33088.5,313,3.3,6 Months,3.76,2020-07-16,4514.5,30
101681,Realme Bookshelf,Furniture,Realme,5009,36686,48792.81,181,4.4,3 Years,5.71,2019-09-22,12106.81,25
100430,Dell Laptop,Electronics,Dell,5149,23542,36820.25,54,4.5,1 Year,18.28,2022-02-27,13278.25,20
101950,Lenovo Cricket Bat,Sports,Lenovo,5182,30488,42606.38,25,4.3,3 Years,20.29,2019-04-25,12118.38,5
101403,LG Charger,Mobile,LG,5080,22726,26100.42,349,4.0,3 Years,5.47,2023-12-11,3374.42,5
101433,Philips Office Desk,Furniture,Philips,5187,29190,46008.9,237,3.3,2 Years,4.17,2024-12-10,16818.9,20
100675,Puma Jacket,Fashion,Puma,5294,31158,48232.23,496,4.2,3 Years,21.91,2023-12-16,17074.23,30
100395,Realme SQL Book,Books,Realme,5067,1988,3044.2,450,3.7,2 Years,3.57,2023-08-12,1056.2,20
101633,Bajaj Desktop,Electronics,Bajaj,5208,2886,3851.69,184,3.9,1 Year,4.93,2025-04-17,965.69,25
100591,Dell Dumbbell,Sports,Dell,5068,49628,73559.32,290,2.7,2 Years,3.1,2022-06-25,23931.32,30
101190,Adidas Bookshelf,Furniture,Adidas,5051,37792,58191.81,160,3.4,6 Months,3.73,2022-01-26,20399.81,25
100775,Dell SQL Book,Books,Dell,5058,8297,9687.22,97,4.5,6 Months,25.8,2021-05-07,1390.22,25
101669,Nike Python Book,Books,Nike,5279,3426,4639.52,310,4.7,6 Months,16.26,2019-12-09,1213.52,20
101088,HP Microwave,Home Appliances,HP,5136,3245,5106.24,38,3.3,3 Years,23.79,2023-04-04,1861.24,25
101037,Lenovo T-Shirt,Fashion,Lenovo,5050,37252,52670.41,254,4.5,6 Months,23.04,2022-06-21,15418.41,10
100186,Dell Vacuum Cleaner,Home Appliances,Dell,5213,45228,51105.67,225,3.7,6 Months,10.34,2020-08-11,5877.67,30
101784,Havells Smartphone,Mobile,Havells,5279,14415,21661.31,88,4.5,No Warranty,22.16,2021-02-18,7246.31,0
101339,Apple Router,Electronics,Apple,5107,29194,44776.78,437,3.5,2 Years,13.27,2021-03-24,15582.78,25
101451,Adidas Smartwatch,Mobile,Adidas,5137,36300,43431.2,144,2.7,2 Years,27.58,2019-12-14,7131.2,5
101641,Boat Chair,Furniture,Boat,5064,13622,18029.22,75,4.7,1 Year,29.32,2023-04-01,4407.22,20
100301,LG Keyboard,Electronics,LG,5204,2710,4231.09,485,3.8,3 Years,23.06,2023-10-01,1521.09,10
101515,Apple Laptop,Electronics,Apple,5037,19484,22611.92,95,2.7,2 Years,28.54,2023-09-25,3127.92,25
101910,Dell Wardrobe,Furniture,Dell,5024,21819,24214.13,352,3.6,2 Years,12.78,2020-01-12,2395.13,20
101387,Realme Smartphone,Mobile,Realme,5285,31771,48259.05,212,3.9,3 Years,5.93,2021-02-01,16488.05,5
101620,Lenovo Monitor,Electronics,Lenovo,5274,22519,26576.25,417,3.0,1 Year,1.09,2023-05-14,4057.25,5
100870,Nike AI Book,Books,Nike,5243,14971,21882.63,107,3.1,3 Years,23.62,2024-04-03,6911.63,0
101958,OnePlus Cricket Bat,Sports,OnePlus,5192,19038,23861.82,357,4.7,No Warranty,0.28,2024-07-03,4823.82,20
101788,Adidas Sofa,Furniture,Adidas,5137,49044,77815.57,287,3.7,2 Years,4.81,2025-05-28,28771.57,25
101923,HP Refrigerator,Home Appliances,HP,5191,36377,46319.04,150,3.7,No Warranty,9.71,2024-09-02,9942.04,20
100176,Philips Earbuds,Mobile,Philips,5164,5853,8810.27,495,4.2,No Warranty,16.59,2022-04-04,2957.27,10
101415,LG Router,Electronics,LG,5003,45279,52440.58,148,4.8,1 Year,29.54,2023-05-17,7161.58,10
100747,Bajaj Wardrobe,Furniture,Bajaj,5098,7866,9535.5,104,4.9,1 Year,8.78,2024-07-17,1669.5,0
101630,OnePlus Jeans,Fashion,OnePlus,5160,5266,6402.19,141,4.6,3 Years,22.69,2019-11-23,1136.19,25
100124,Philips Sofa,Furniture,Philips,5161,26231,34310.01,48,3.6,1 Year,11.35,2020-09-17,8079.01,0
100967,Dell SQL Book,Books,Dell,5123,41694,47520.21,373,4.9,6 Months,17.34,2019-12-13,5826.21,10
101764,Canon Smartwatch,Mobile,Canon,5207,11089,17568.46,87,4.9,6 Months,26.08,2021-06-29,6479.46,30
100942,Puma Keyboard,Electronics,Puma,5281,45737,71419.78,358,3.5,6 Months,9.84,2025-07-05,25682.78,20
100040,Adidas Novel,Books,Adidas,5275,23112,32836.16,204,3.3,No Warranty,3.64,2021-12-05,9724.16,30
100594,Realme SQL Book,Books,Realme,5208,37762,43943.53,52,4.5,,9.91,2019-10-18,6181.53,25
100722,OnePlus Keyboard,Electronics,OnePlus,5048,26447,39731.37,319,,3 Years,3.02,2022-10-11,13284.37,20
100332,Lenovo Watch,Fashion,Lenovo,5253,37003,58249.54,428,3.9,6 Months,14.82,2020-01-05,21246.54,0
100963,HP Ceiling Fan,Home Appliances,HP,5200,3243,3844.17,484,3.0,3 Years,16.64,2023-07-08,601.17,15
100195,Havells AI Book,Books,Havells,5264,30049,35291.66,457,2.8,3 Years,9.69,2023-05-29,5242.66,10
100533,Mi Football,Sports,Mi,5257,26261,32334.62,204,3.6,6 Months,22.91,2024-05-23,6073.62,30
101340,OnePlus Power Bank,Mobile,OnePlus,5260,8269,9479.8,89,4.8,3 Years,3.83,2021-05-08,1210.8,15
101735,Lenovo Smartphone,Mobile,Lenovo,5088,20691,26462.54,476,3.0,2 Years,3.44,2025-02-09,5771.54,0
100323,Apple Novel,Books,Apple,5228,4325,5185.14,330,4.5,No Warranty,27.17,2022-09-20,860.14,10
101212,Canon AI Book,Books,Canon,5139,8697,13125.06,448,4.7,No Warranty,2.4,2023-08-29,4428.06,0
100267,Asus Power Bank,Mobile,Asus,5257,25733,34264.3,347,2.9,No Warranty,14.59,2022-04-25,8531.3,0
101294,Logitech Laptop,Electronics,Logitech,5198,34163,54584.52,441,2.7,2 Years,28.74,2025-01-09,20421.52,25
101448,Puma Mouse,Electronics,Puma,5173,17343,22970.21,221,2.6,2 Years,19.85,2022-09-25,5627.21,5
100068,Sony SQL Book,Books,Sony,5133,32052,38656.63,408,3.4,3 Years,21.1,2022-02-05,6604.63,15
100969,HP Dumbbell,Sports,HP,5004,26672,29524.57,97,4.3,3 Years,,2021-09-27,2852.57,0
101606,Boat Badminton Racket,Sports,Boat,5054,40396,51969.94,1,3.7,3 Years,6.21,2020-08-28,11573.94,20
101363,Nike Dumbbell,Sports,Nike,5218,49324,71916.51,276,4.6,1 Year,1.66,2023-06-30,22592.51,20
101976,Lenovo Cricket Bat,Sports,Lenovo,5057,49206,75291.44,382,2.7,1 Year,17.4,2021-03-14,26085.44,15
100515,Lenovo Data Science Book,Books,Lenovo,5165,40276,50005.25,209,2.8,3 Years,19.83,2019-06-29,9729.25,20
101330,Apple Printer,Electronics,Apple,5259,37174,49017.76,16,4.7,1 Year,23.75,2024-07-08,11843.76,20
101429,Canon Backpack,Fashion,Canon,5231,18611,26852.04,198,4.8,6 Months,20.55,2025-11-14,8241.04,25
101119,HP AI Book,Books,HP,5161,9183,12519.05,355,3.8,1 Year,14.16,2023-10-18,3336.05,30
101353,Adidas Tablet,Mobile,Adidas,5169,12199,17871.72,154,4.3,2 Years,20.12,2024-10-30,5672.72,15
101553,HP AI Book,Books,HP,5114,6370,7791.12,208,3.1,3 Years,5.14,2020-12-11,1421.12,20
101786,Dell Football,Sports,Dell,5251,34151,41745.3,134,2.9,3 Years,14.0,2019-04-10,7594.3,5
101654,HP Football,Sports,HP,5226,44727,71334.52,280,4.3,6 Months,22.19,2021-06-13,26607.52,25
100707,Realme Refrigerator,Home Appliances,Realme,5218,26595,30886.93,429,4.3,1 Year,22.99,2025-07-11,4291.93,25
100586,Boat Cricket Bat,Sports,Boat,5273,13243,15842.24,141,3.3,2 Years,20.2,2022-01-21,2599.24,15
101674,Asus Bookshelf,Furniture,Asus,5014,3851,5752.37,383,4.3,1 Year,9.52,2020-04-16,1901.37,20
100638,Lenovo Mouse,Electronics,Lenovo,5158,1041,1234.76,25,4.6,No Warranty,13.79,2020-11-30,193.76,10
101457,Havells Table,Furniture,Havells,5102,513,584.71,498,3.2,3 Years,17.35,2021-02-14,71.71,0
101550,HP Laptop,Electronics,HP,5142,22225,35302.59,368,3.2,,7.07,2025-12-07,13077.59,25
101836,Samsung Watch,Fashion,Samsung,5255,38743,48382.82,425,4.8,2 Years,23.54,2024-12-07,9639.82,20
101824,LG Laptop,Electronics,LG,5212,1846,2774.63,377,3.9,No Warranty,13.59,2022-02-05,928.63,30
100681,Puma AI Book,Books,Puma,5218,10834,16281.73,496,4.3,2 Years,4.36,2025-08-02,5447.73,30
101774,Havells Charger,Mobile,Havells,5206,36656,56018.68,178,2.9,6 Months,28.07,2025-04-02,19362.68,15
101303,Lenovo Smartwatch,Mobile,Lenovo,5268,38578,58881.8,160,3.4,2 Years,19.52,2024-11-21,20303.8,0
101753,Realme Jacket,Fashion,Realme,5044,33667,46351.73,33,3.2,2 Years,18.86,2024-09-09,12684.73,0
100760,Puma Microwave,Home Appliances,Puma,5202,44750,71182.36,62,3.4,No Warranty,25.14,2020-09-21,26432.36,20
101240,Realme Microwave,Home Appliances,Realme,5091,46847,55119.99,376,4.7,6 Months,2.67,2020-05-04,8272.99,15
100262,Philips Cricket Bat,Sports,Philips,5210,19192,29088.18,35,4.2,6 Months,19.07,2021-09-18,9896.18,15
100465,Canon Router,Electronics,Canon,5030,40336,57603.34,146,4.9,6 Months,19.28,2023-12-04,17267.34,0
100986,Puma Football,Sports,Puma,5180,7312,9027.56,143,4.3,6 Months,9.73,2019-07-14,1715.56,5
100241,Apple Monitor,Electronics,Apple,5031,14434,19527.27,191,4.0,3 Years,27.4,2024-06-21,5093.27,25
101285,LG Router,Electronics,LG,5149,13948,22261.92,292,2.9,6 Months,23.05,2023-07-01,8313.92,5
101929,Mi Printer,Electronics,Mi,5031,42140,61061.18,485,2.7,3 Years,11.28,2019-01-05,18921.18,5
101953,Havells Chair,Furniture,Havells,5146,40180,58235.48,389,2.7,3 Years,9.14,2025-11-17,18055.48,0
101400,Adidas Monitor,Electronics,Adidas,5042,26407,31696.42,179,3.3,No Warranty,15.81,2019-03-25,5289.42,20
100611,Boat T-Shirt,Fashion,Boat,5233,35163,52366.97,240,3.8,2 Years,17.3,2022-09-19,17203.97,15
100366,Bajaj Laptop,Electronics,Bajaj,5005,8771,12487.15,307,3.1,3 Years,24.19,2022-06-05,3716.15,20
101035,Havells Python Book,Books,Havells,5268,33936,54166.59,311,4.8,1 Year,13.53,2020-06-21,20230.59,10
101256,Logitech Router,Electronics,Logitech,5015,17752,27994.74,205,2.9,6 Months,27.69,2025-09-10,10242.74,25
100597,Nike Backpack,Fashion,Nike,5294,11443,16378.44,39,4.6,No Warranty,17.85,2024-03-11,4935.44,5
101051,Boat Power Bank,Mobile,Boat,5209,7545,11287.38,345,3.2,No Warranty,29.65,2020-05-29,3742.38,20
101275,Apple Wardrobe,Furniture,Apple,5041,12154,19144.73,131,4.6,2 Years,28.96,2021-02-23,6990.73,25
100589,Samsung Sneakers,Fashion,Samsung,5026,8624,9611.42,462,2.8,No Warranty,2.77,2023-05-25,987.42,25
100072,Mi Microwave,Home Appliances,Mi,5248,45330,54059.42,110,3.2,3 Years,29.3,2024-11-18,8729.42,30
100651,Bajaj Bookshelf,Furniture,Bajaj,5111,3661,5657.14,74,4.8,2 Years,5.51,2023-03-10,1996.14,0
100260,Sony Sofa,Furniture,Sony,5252,26199,41508.72,149,4.9,6 Months,9.91,2022-02-22,15309.72,5
100052,Philips Yoga Mat,Sports,Philips,5142,17086,25217.03,430,4.4,3 Years,14.64,2021-09-06,8131.03,10
100199,Philips Smartphone,Mobile,Philips,5105,20658,27049.38,211,3.5,3 Years,27.63,2019-09-13,6391.38,5
100951,Havells Chair,Furniture,Havells,5064,38420,52615.84,419,4.4,6 Months,28.98,2020-04-25,14195.84,30
100916,Canon Watch,Fashion,Canon,5046,38509,48289.88,210,2.8,3 Years,23.35,2022-11-11,9780.88,0
100333,Realme Mouse,Electronics,Realme,5001,14439,16026.77,244,3.3,3 Years,6.2,2020-06-18,1587.77,25
101377,Apple AI Book,Books,Apple,5169,14258,19725.44,12,2.7,,24.1,2024-02-14,5467.44,25
100781,Bajaj Chair,Furniture,Bajaj,5230,40909,64205.95,177,4.2,No Warranty,5.01,2021-02-26,23296.95,25
100451,Havells Tablet,Mobile,Havells,5029,2668,4123.12,75,2.9,6 Months,15.6,2023-07-19,1455.12,5
100544,Havells Mouse,Electronics,Havells,5081,20083,25440.84,201,2.5,1 Year,10.79,2022-05-23,5357.84,0
101264,Puma Mouse,Electronics,Puma,5093,28634,32826.74,196,3.6,1 Year,9.47,2024-05-22,4192.74,5
100480,Sony SQL Book,Books,Sony,5242,36050,44392.85,137,4.9,1 Year,11.1,2024-08-04,8342.85,30
100915,OnePlus Office Desk,Furniture,OnePlus,5217,5365,7292.48,96,2.9,2 Years,7.74,2022-05-22,1927.48,30
101430,Philips Air Conditioner,Home Appliances,Philips,5233,31500,49130.97,78,3.8,1 Year,6.87,2022-03-20,17630.97,30
100711,Bajaj Dumbbell,Sports,Bajaj,5255,30641,36798.8,338,3.7,1 Year,16.36,2025-01-23,6157.8,5
